combined_id,food_group,fermented_binary,genus_Streptococcus,genus_Acetobacter,phylum_Firmicutes,genus_Photobacterium,div_richness,genus_Gluconobacter,genus_Brochothrix,phylum_Pseudomonadota,genus_Latilactobacillus,genus_Psychrobacter,genus_Pantoea,div_shannon,genus_Pseudoalteromonas,country_ITA,genus_Levilactobacillus,genus_Liquorilactobacillus,genus_Lactococcus,genus_Lactobacillus,phylum_Ascomycota,genus_Enterobacter,genus_Saccharomyces,genus_Lentilactobacillus,genus_Lactiplantibacillus,genus_Lacticaseibacillus,genus_Leuconostoc,genus_Paucilactobacillus,genus_Pseudomonas,genus_Pediococcus,genus_Limosilactobacillus,phylum_Bacteroidota,genus_Staphylococcus,genus_Acinetobacter,genus_Weissella,genus_Pichia,genus_Bacillus,genus_Debaryomyces,genus_Vibrio,country_Other,phylum_Actinomycetota,country_USA,genus_Bifidobacterium,genus_Vagococcus,genus_Enterococcus,genus_Klebsiella,genus_Carnobacterium,genus_Flavobacterium,genus_Chryseobacterium,genus_Brevibacterium,country_ESP,genus_Macrococcoides,genus_Rahnella,country_IRL,genus_Serratia,genus_Rothia,genus_Escherichia,genus_Microbacterium,genus_Oenococcus,genus_Kocuria,genus_Corynebacterium,genus_Hafnia,genus_Citrobacter,genus_Brachybacterium,genus_Arthrobacter,genus_Raoultella,phylum_Deinococcota,genus_Moraxella,genus_Cutibacterium,genus_Companilactobacillus,genus_Glutamicibacter,genus_Mammaliicoccus,genus_Epilithonimonas,genus_Kluyvera,genus_Penicillium,genus_Loigolactobacillus,genus_Marinilactibacillus,country_AUT,genus_Halomonas,genus_Aeromonas,genus_Schleiferilactobacillus,genus_Tetragenococcus
AlvarezOrdonezA_xxxx__C08-17,Meat,0,0.0,0.0,44.82557,4.463,41.0,0.0,10.33866,55.17445,0.0,22.54326,0.0,2.8684118582140705,0.0,0.0,0.0,0.0,17.03342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50258,0.0,23.35368,0.0,0.0,0.0,0.0,3.19932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05391,4.30621,0.0,0.0,0.0,1.0,0.0,0.54991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__C08-18,Meat,0,0.0,0.0,88.25053,0.0,23.0,0.0,1.22831,7.42027,0.0,7.42027,0.0,0.8960218158325512,0.0,0.0,0.0,0.0,0.0,0.0,4.32918,0.0,0.0,0.0,0.0,0.0,0.02675,0.0,0.0,0.0,0.0,0.0,82.82584,0.0,0.0,0.0,0.0,3.75164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00635,0.0,4.06326,0.0,0.0,0.57754,0.00133,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__C08-19,Meat,0,0.0,0.0,94.17905999999999,0.0,16.0,0.0,0.18503,0.0507,0.01183,0.0507,0.0,0.5369887323206783,0.0,0.0,0.0,0.0,0.0,0.0,5.77023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.62734999999999,0.0,0.0,0.0,0.0,5.7057899999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35257,0.0,0.0,0.06444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F01-16,Meat,0,0.0,0.0,42.173449999999995,19.69272,46.0,0.0,33.40358,57.82654,1.6911800000000001,9.698350000000001,0.02186,2.3404040839933105,0.0,0.0,0.0,0.0,0.21297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97518,0.0,12.83524,0.0,0.0,0.0,0.0,0.05128,0.0,0.0,0.26469,0.0,14.52789,0.0,0.0,0.0,0.0,0.0,0.03768,0.0,1.47421,0.0,0.0,0.0,1.0,0.0,0.22616,0.0,0.59879,0.0,0.0,0.0,0.0,0.0,0.0,0.0388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F01-17,Meat,0,0.0,0.0,55.34421,12.7955,40.0,0.0,46.67897,44.6558,1.21741,7.4507,0.0,2.05134154059887,0.0,0.0,0.0,0.0,0.3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9007,0.0,11.06965,0.0,0.0,0.0,0.0,0.03336,0.0,0.0,0.17388,0.0,12.86105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50058,0.0,0.0,0.0,1.0,0.0,0.10731,0.0,0.25559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F01-18,Meat,0,0.0,0.0,85.37169,0.47447999999999996,45.0,0.0,6.31815,14.055109999999999,23.29891,8.28698,0.0,2.1886954900294735,0.0,0.0,0.02496,0.0,2.0444799999999996,0.0,0.52712,0.0,0.0,0.0,0.00765,0.0,11.15405,0.01685,1.13602,0.0,0.0,0.0,0.07519,2.74044,0.00573,0.0,0.13679,0.52712,0.9348,0.0,0.04609,0.0,0.0,4.95174,0.03862,0.0,1.96268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F01-19,Meat,0,0.0,0.0,74.49639,1.14553,52.0,0.0,9.92035,17.819000000000003,17.00722,9.57661,0.0,2.4525354789825937,0.0,0.0,0.0,0.0,2.73202,0.0,7.68459,0.0,0.0,0.0,0.0,0.0,13.17695,0.0,2.39703,0.0,0.0,0.0,0.70715,2.75068,0.02361,0.0,0.19942000000000001,7.68459,1.28857,0.0,0.0,0.0,0.0,2.51836,0.06047,0.0,1.85521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F01-31A,Meat,0,0.0,0.0,21.92983,59.42324,32.0,0.0,0.78522,78.07018,5.55049,0.44766,0.01879,1.9361032651301802,0.0,0.0,0.0,0.0,0.20222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46004,0.0,4.48809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56345,0.0,13.07372,0.0,0.0,0.0,0.0,0.0,0.06579,0.0,2.5537900000000002,0.0,0.0,0.0,1.0,0.0,0.02533,0.0,0.46605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F01-31B,Meat,0,0.0,0.0,19.15961,60.8342,31.0,0.0,0.86307,80.84038000000001,4.91766,0.39756,0.0,1.8618776858988786,0.0,0.0,0.0,0.0,0.33823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79067,0.0,3.02378,0.0,0.0,0.0,0.0,0.00682,0.0,0.0,0.39574,0.0,16.12959,0.0,0.0,0.0,0.0,0.0,0.06674,0.0,2.8512399999999998,0.0,0.0,0.0,1.0,0.0,0.0359,0.0,0.30261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F02-18,Meat,0,0.0,0.0,89.55426,0.0,80.0,0.0,4.04229,10.36231,44.93998,0.83854,0.0,1.7284492583429598,0.0,0.0,0.00422,0.0,0.00032,0.0,0.01115,0.0,0.0,0.0,0.0,0.0,1.53199,0.0,7.98923,0.0,0.0,0.0,0.07673,1.3176100000000002,0.234,0.0,0.66498,0.01115,0.0,0.0,0.07228,0.0,0.0,0.0,0.0,0.0,0.054470000000000005,0.0,0.0,0.0,1.0,0.0,0.02414,0.0,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02763,0.0,0.0,0.0,0.0,0.7120099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F02-19,Meat,0,0.0,0.0,87.64376,0.0,72.0,0.0,6.1794,12.25746,42.377140000000004,1.1032600000000001,0.0,1.7856308079649132,0.0,0.0,0.0,0.0,0.00049,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,1.51911,0.0,8.86281,0.0,0.0,0.0,0.26054,2.0902,0.37041,0.0,0.80947,0.0375,0.0,0.0,0.06125,0.0,0.0,0.0,0.0,0.0,0.08645,0.0,0.0,0.0,1.0,0.0,0.03058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01735,0.0,0.0,0.0,0.0,0.06666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F02-31A,Meat,0,0.0,0.0,94.96115,0.0,11.0,0.0,8.36906,5.03886,40.12577,0.0,0.0,1.5545935651032765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73712,0.0,0.0,0.0,34.40904,0.80735,0.0,0.0,7.69651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.33193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F02-31B,Meat,0,0.0,0.0,94.656,0.0,12.0,0.0,13.32792,5.343999999999999,22.00152,0.0,0.0,1.900797359356357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27457,0.0,0.0,0.0,33.18925,1.30333,0.0,0.0,16.47994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.73485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F03-16,Meat,0,0.0,0.0,34.463359999999994,0.38473999999999997,55.0,0.0,26.42607,65.32454,0.0,7.34367,0.06307,2.532193651318592,0.0,0.0,0.0,0.0,2.46401,0.0,0.0,0.09149,0.0,0.0,0.0,0.0,0.89444,0.0,45.39604,0.0,0.0,0.0,0.0,11.68089,0.0,0.0,1.37657,0.0,0.10463,0.0,0.21205,0.0,0.0,0.0,0.24251,0.0,1.5599699999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F03-17,Meat,0,0.0,0.0,14.552200000000001,0.17663,73.0,0.0,10.19447,85.15015,0.0,5.30737,0.16515,2.6567247127450995,0.0,0.0,0.03359,0.0,1.38757,0.0,0.0,0.21595999999999999,0.0,0.0,0.0,0.0,0.17027,0.0,70.0939,0.0,0.0,0.0,0.0,8.18246,0.05285,0.0,1.39418,0.0,0.17032,0.0,0.29767,0.0,0.0,0.0,0.12857,0.0,0.6780299999999999,0.0,0.0,0.0,1.0,0.0,0.01496,0.0,0.03535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F03-18,Meat,0,0.0,0.0,86.49748,0.04918,100.0,0.0,7.31518,13.44546,48.02953000000001,2.7930800000000002,0.00811,2.209621448533396,0.0,0.0,1.1988599999999998,0.0,0.17741,0.0,0.01008,0.02679,0.0,0.0,0.03436,0.0,22.19047,0.0,7.54411,0.0,0.0,0.0,0.0,2.9519400000000005,0.06023,0.0,1.07447,0.01008,0.01763,0.0,0.046970000000000005,0.0,0.0,0.0,0.21775999999999998,0.00274,0.17503000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00319,0.0,0.0,0.00235,0.0,0.0,0.0,0.0,0.0,0.0,0.03378,0.0,0.0,0.0,0.0,0.4837,0.0,0.02449,0.0,0.0,0.0,0.03082,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F03-19,Meat,0,0.0,0.0,81.20689,0.02226,98.0,0.0,11.99703,18.61691,44.35818,3.90943,0.01143,2.307489050290209,0.0,0.0,0.99902,0.0,0.18445,0.0,0.08311,0.05662,0.0,0.0,0.03599,0.0,15.490580000000001,0.0,9.8246,0.0,0.0,0.0,0.0,4.656540000000001,0.10751999999999999,0.0,1.40622,0.08311,0.02642,0.0,0.09311,0.0,0.0,0.00279,0.28502000000000005,0.0,0.24914999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00155,0.0,0.0,0.00698,0.0,0.0,0.0,0.0,0.0,0.0,0.04626,0.0,0.0,0.0,0.0,0.61489,0.0,0.05573,0.0,0.0,0.0,0.02216,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F03-31,Meat,0,0.0,0.0,26.94545,0.49576,73.0,0.0,22.61033,72.81701,0.0,6.844,0.07025,2.582889359948294,0.0,0.0,0.0,0.0,1.5403,0.0,0.0,0.1358,0.0,0.0,0.0,0.0,0.34835,0.0,53.51517,0.0,0.0,0.0,0.0,10.454039999999999,0.01259,0.0,1.01836,0.0,0.68044,0.0,0.23755,0.0,0.0,0.0,0.10099,0.0,0.88101,0.0,0.0,0.0,1.0,0.0,0.12402,0.0,0.15105,0.0,0.0,0.0,0.0,0.0,0.0,0.00814,0.0,0.0,0.21387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F04-16,Meat,0,0.0,0.0,16.373730000000002,0.0,16.0,0.0,14.94054,83.62626,0.0,1.39293,0.42265,0.923513316854343,0.0,0.0,0.26255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15774,0.0,81.69935000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F04-17,Meat,0,0.0,0.0,57.399969999999996,0.0,15.0,0.0,52.26188,42.600019999999994,0.0,0.98465,0.2918,1.113663061872197,0.0,0.0,0.40101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97137,0.0,41.081889999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7657100000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F04-18,Meat,0,0.0,0.0,95.17402,0.0,35.0,0.0,1.33347,4.08607,54.29336000000001,1.10706,0.40275,2.11706544986872,0.0,0.0,3.77874,0.0,0.0,0.0,0.7399,0.03545,0.0,0.0,0.45569,0.0,4.12847,0.0,1.55518,0.0,0.0,0.0,0.3039,0.0,0.14533,0.0,23.0706,0.7399,0.0,0.0,0.0,0.0,0.0,0.0,3.38435,0.38353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F04-19,Meat,0,0.0,0.0,93.10799,0.0,24.0,0.0,2.46912,4.44353,42.418009999999995,1.0527,0.66467,2.2797496283307632,0.0,0.0,5.45319,0.0,0.0,0.0,2.44849,0.0,0.0,0.0,0.32281,0.0,3.5141,0.0,1.5646200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.91666,2.44849,0.0,0.0,0.0,0.0,0.0,0.0,3.63437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F04-31A,Meat,0,0.0,0.0,41.40282,0.0,21.0,0.0,17.38922,58.59719,0.0,3.14451,5.41486,2.389318621008488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5195400000000001,0.0,0.0,0.0,0.0,0.55524,0.0,38.27993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.91076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33209,1.36317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F04-31B,Meat,0,0.0,0.0,41.02301,0.0,20.0,0.0,14.44439,58.97699,0.0,2.6847,2.35578,2.125078338530057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391699999999999,0.0,0.0,0.0,0.0,3.47053,0.0,50.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.236420000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F05-16,Meat,0,0.0,0.0,64.9811,2.27514,15.0,0.0,29.42929,35.01891,18.05893,0.0,0.0,2.235288914864643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07024,0.0,0.0,0.0,0.0,8.47939,2.50522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F05-17,Meat,0,0.0,0.0,22.01472,2.52835,14.0,0.0,10.68779,77.98526,10.41598,0.0,0.0,2.2052102601932955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.201789999999995,0.0,0.0,0.0,0.0,9.97253,0.39337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F05-18,Meat,0,0.0,0.0,69.09216,0.0,29.0,0.0,0.26517,0.0,56.03861,0.0,0.0,1.4773388870575623,0.0,0.0,1.11282,0.0,0.0,0.0,30.90731,0.0,0.0,0.0,0.03499,0.0,1.2929,0.0,0.0,0.0,0.0,0.0,0.20261,0.0,2.50385,0.0,0.0,29.08033,0.0,0.0,0.00053,0.0,0.0,0.0,0.0,0.0,0.12044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3025400000000005,0.0,0.0,0.0,0.0,1.69345,0.13812,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F05-19,Meat,0,0.0,0.0,88.21299,0.03957,40.0,0.0,0.24018,0.04066,68.83967000000001,0.0,0.0,1.608688216281761,0.0,0.0,2.11991,0.0,0.0,0.0,11.60054,0.0,0.0,0.0,0.18026999999999999,0.00036,1.41858,0.0,0.0,0.0,0.0,0.0,4.14325,0.0,1.5306600000000001,0.0,0.0,11.32891,0.00109,0.0,0.14581,0.0,0.0,0.0,0.0,0.0,0.13984,0.0,0.0,0.09815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247,0.0,0.0,0.0,0.00086,0.0,0.0,0.0,0.0,0.0,7.5215,0.0,0.0,0.0,0.0,0.24578,0.22247,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F05-31A,Meat,0,0.22352,0.0,56.28069,9.89428,26.0,0.0,45.73104,43.71931,3.46629,0.0,0.0,2.049213937789732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31152,0.0,27.55259,0.0,0.0,0.0,0.0,2.07582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2825,0.0,0.0,0.0,1.0,0.0,3.41186,0.0,0.52696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F05-31B,Meat,0,0.0,0.0,50.202490000000004,0.49938,22.0,0.0,42.14855,49.79748,2.46461,0.0,0.0,2.024980993672552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.10639,0.0,0.0,0.0,0.0,3.1693000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04164,0.0,0.0,0.0,1.0,0.0,1.1608900000000002,0.0,0.53027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F06-16,Meat,0,0.0,0.0,14.882810000000001,0.0,68.0,0.0,13.43462,85.00933,0.0,1.61058,0.37925,2.373627301230284,0.0,0.0,0.02373,0.0,0.0,0.0,0.0,0.04793,0.0,0.0,0.09239,0.0,0.10286000000000001,0.0,75.30563,0.0,0.0,0.0,0.0,6.71517,0.01693,0.0,0.53983,0.0,0.0,0.0,0.10787000000000001,0.0,0.0,0.0,0.22566,0.0,0.34371,0.0,0.0,0.0,1.0,0.00417,0.07262,0.0,0.0,0.0,0.0,0.0,0.0,0.04064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F06-17,Meat,0,0.0,0.0,19.46011,0.0,85.0,0.0,17.35124,80.45577,0.0,1.62251,0.25429,2.4153111152844704,0.0,0.0,0.01756,0.0,0.0,0.0,0.0,0.02705,0.0,0.0,0.0787,0.0,0.15848,0.0,67.4641,0.0,0.0,0.0,0.0,10.4205,0.020630000000000003,0.0,0.8182,0.0,0.0,0.0,0.08413999999999999,0.0,0.0,0.00042,0.18546,0.0,0.6466799999999999,0.0,0.0,0.0,1.0,0.01881,0.11781,0.0,0.0,0.0,0.0,0.0,0.0,0.02389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F06-18,Meat,0,0.0,0.0,99.04249,0.0,63.0,0.0,0.33895,0.5821700000000001,98.16547,0.041550000000000004,0.0,0.19671634030682386,0.0,0.0,0.01987,0.0,0.0022,0.0,0.34649,0.0,0.0,0.0,0.03469,0.0,0.17620000000000002,0.0,0.37822,0.0,0.0,0.0,0.0,0.15582000000000001,0.04216,0.0,0.11076,0.06209,0.0,0.0,0.02889,0.0,0.0,0.0,0.04967,0.0,0.00376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00264,0.0,0.00095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046,0.0,0.0,0.0,0.01276,0.0,0.0,0.27163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlvarezOrdonezA_xxxx__F06-19,Meat,0,0.0,0.0,92.7708,0.0,51.0,0.0,0.00789,0.045939999999999995,90.60808,0.00699,0.0,0.5845273171420714,0.0,0.0,0.08536,0.0,0.0044199999999999995,0.0,7.1720299999999995,0.0,0.0,0.0,0.36621000000000004,0.00128,0.49824999999999997,0.0,0.0,0.0,0.0,0.0,0.37479,0.03895,0.18803,0.0,0.15739,6.55626,0.0,0.0,0.01124,0.0,0.0,0.0,0.03904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3628,0.0,0.00993,0.0,0.0,0.6157699999999999,0.00535,0.0,0.0,0.0,0.0,0.0,0.0
